2965;-4.11
2970;-4.15
2975;-4.24
2980;-4.29
2985;-4.23
2990;-4.34
2995;-4.45
3000;-4.72
3005;-4.88
3010;-4.69
3015;-4.58
3020;-5.07
3025;-4.5
3030;-4.53
3035;-4.53
3040;-4.44
3045;-4.51
3050;-4.49
3055;-4.39
3060;-4.44
3065;-4.53
3070;-4.45
3075;-4.38
3080;-4.38
3085;-4.52
3090;-4.47
3095;-4.42
3100;-4.37
3105;-4.39
3110;-4.62
3115;-4.66
3120;-4.61
3125;-4.77
3130;-4.85
3135;-4.94
3140;-4.88
3145;-4.81
3150;-4.66
3155;-4.9
3160;-5.02
3165;-5.03
3170;-4.96
3175;-4.88
3180;-4.73
3185;-4.87
3190;-4.78
3195;-4.74
3200;-4.61
3205;-4.24
3210;-3.23
3215;-2.19
3220;0.06
3225;3.69
3230;8.61
3235;14.75
3240;22.4
3245;30.99
3250;40.5
3255;51.01
3260;62.34
3265;73.86
3270;85.64
3275;98.64
3280;112.17
3285;126.58
3290;142.11
3295;157.94
3300;173.7
3305;190.17
3310;207.42
3315;225.8
3320;244.95
3325;264.17
3330;281.97
3335;299.07
3340;316.85
3345;333.39
3350;350.4
3355;368.16
3360;385.35
3365;402.84
3370;419.15
3375;434.85
3380;451.64
3385;467.56
3390;481.78
3395;497.7
3400;512.95
3405;525.39
3410;540.53
3415;555.07
3420;571
3425;586.26
3430;601.23
3435;614.41
3440;626.75
3445;640.68
3450;655.47
3455;668.01
3460;681.16
3465;695.53
3470;704.15
3475;715.07
3480;725.33
3485;735.95
3490;745.4
3495;755.68
3500;768.05
3505;777.74
3510;786.27
3515;794.28
3520;801.02
3525;809.12
3530;816.16
3535;825.08
3540;830.89
3545;835.79
3550;842.33
3555;844.89
3560;850.34
3565;854.5
3570;858.78
3575;861.52
3580;863.57
3585;864.13
3590;864.76
3595;863.76
3600;863.38
3605;861.91
3610;860.1
3615;857.96
3620;858.69
3625;855.37
3630;855.03
3635;851.22
3640;845.09
3645;843.29
3650;840.62
3655;834.81
3660;831.88
3665;827.91
3670;823.81
3675;816.34
3680;809.8
3685;799.43
3690;792.74
3695;783.11
3700;772.44
3705;763.65
3710;752.81
3715;740.59
3720;732.9
3725;721.44
3730;712.99
3735;701.42
3740;687.04
3745;672.47
3750;664.59
3755;655.85
3760;642.03
3765;627.7
3770;613.85
3775;601.22
3780;588.78
3785;571.02
3790;554.35
3795;541.13
3800;524.96
3805;507.56
3810;490.58
3815;472.62
3820;456.41
3825;439.77
3830;425.71
3835;409.25
3840;392.76
3845;378.2
3850;362.61
3855;344.08
3860;327.3
3865;312.22
3870;296.73
3875;281.35
3880;265.18
3885;248.26
3890;228.22
3895;210.67
3900;191.64
3905;173.55
3910;154.4
3915;137.02
3920;121.85
3925;108.18
3930;94.57
3935;80.55
3940;67.12
3945;54.78
3950;42.96
3955;32.3
3960;23.7
3965;15.45
3970;8.42
3975;2.64
3980;-1.81
3985;-4.2
3990;-5.91
3995;-7.54
4000;-8.31
4005;-8.32
4010;-8.32
4015;-7.86
4020;-6.82
4025;-6.76
4030;-7.18
4035;-7.31
4040;-7.09
4045;-6.81
4050;-6.55
4055;-5.78
4060;-5.9
4065;-5.72
4070;-5.29
4075;-5.78
4080;-5.9
4085;-5.39
4090;-5.35
4095;-6.02
4100;-5.77
4105;-5.29
4110;-5.27
4115;-5.51
4120;-5.52
4125;-5.29
4130;-5.5
4135;-5.82
4140;-5.83
4145;-5.5
4150;-5.5
4155;-5.83
4160;-5.71
4165;-5.53
4170;-5.45
4175;-5.29
4180;-5.32
4185;-5.28
4190;-5.26
4195;-5.26
4200;-5.23
4205;-5.26
4210;-5.3
4215;-5.45
4220;-6.42
4225;-6.76
4230;-5.63
4235;-5.24
4240;-5.13
4245;-5.13
4250;-5.12
4255;-5.14
4260;-4.84
4265;-4.52
4270;-4.56
4275;-4.8
4280;-5.02
4285;-5.26
4290;-5.24
4295;-5.11
4300;-4.68
4305;-4.15
4310;-4.38
4315;-4.45
4320;-4.8
4325;-5.21
4330;-5.16
4335;-5.22
4340;-5.27
4345;-5.28
4350;-5.26
4355;-5.23
4360;-5.25
4365;-5.24
4370;-5.23
4375;-5.26
4380;-5.23
4385;-5.18
4390;-5.24
4395;-5.26
4400;-5.25
4405;-5.26
4410;-5.26
4415;-5.26
4420;-5.24
4425;-5.25
4430;-5.25
4435;-5.26
4440;-5.24
4445;-5.26
4450;-5.26
4455;-5.26
4460;-5.22
4465;-5.22
4470;-5.18
4475;-5.13
4480;-5.26
4485;-5.22
4490;-5.12
4495;-5.26
4500;-5.26
4505;-5.26
4510;-5.26
4515;-5.26
4520;-5.48
4525;-5.59
4530;-5.26
4535;-5.36
4540;-6.21
4545;-6.5
4550;-5.96
4555;-5.26
4560;-5.25
4565;-5.23
4570;-5.09
4575;-5.23
4580;-5.35
4585;-5.63
4590;-5.75
4595;-5.91
4600;-5.94
4605;-5.29
4610;-5.26
4615;-5.21
4620;-5.23
4625;-4.96
4630;-5.03
4635;-5.26
4640;-5.21
4645;-4.68
4650;-3.53
4655;-2.04
4660;0.47
4665;4.23
4670;10.2
4675;18
4680;26.38
4685;35.08
4690;44.6
4695;55.19
4700;66.75
4705;79.07
4710;91.63
4715;105.12
4720;119.15
4725;133.86
4730;149.74
4735;166.36
4740;183.46
4745;201.2
4750;219.42
4755;238.32
4760;258.07
4765;277.56
4770;296.51
4775;314.77
4780;333.39
4785;351.62
4790;369.02
4795;386.38
4800;404.31
4805;421.44
4810;438.45
4815;455.52
4820;472.94
4825;490.56
4830;507.27
4835;522.91
4840;537.94
4845;553.28
4850;567.92
4855;583.19
4860;597.58
4865;611.67
4870;626.39
4875;640.66
4880;655.08
4885;669.06
4890;682.43
4895;696.86
4900;708.65
4905;719.45
4910;731.56
4915;743.38
4920;754.86
4925;765.27
4930;774.84
4935;783.51
4940;793.3
4945;801.85
4950;811.27
4955;817.69
4960;824.21
4965;832.25
4970;840.65
4975;847.41
4980;851.56
4985;856.4
4990;861.57
4995;867
5000;869.44
5005;874.87
5010;877.88
5015;879.44
5020;883.06
5025;885.19
5030;882.28
5035;883.69
5040;884.28
5045;881.86
5050;880.87
5055;878.55
5060;877.3
5065;877.81
5070;879.56
5075;872.9
5080;869.29
5085;864.4
5090;854.36
5095;853.72
5100;847.28
5105;837
5110;834.55
5115;832.09
5120;825.58
5125;814.32
5130;805.08
5135;792.74
5140;786.73
5145;778.55
5150;771.81
5155;758.56
5160;747.72
5165;735.16
5170;726.3
5175;713.25
5180;700.98
5185;692.83
5190;682.64
5195;670.58
5200;655.83
5205;641.85
5210;631.34
5215;617.37
5220;602.84
5225;589.3
5230;573.26
5235;558.73
5240;539.73
5245;523.03
5250;508.67
5255;494.2
5260;476.49
5265;461.48
5270;443.06
5275;428.33
5280;412.46
5285;394.37
5290;376.34
5295;358.06
5300;341.8
5305;326.14
5310;308.93
5315;291.51
5320;273.01
5325;254.44
5330;235.05
5335;216.23
5340;198.29
5345;174.91
5350;159.3
5355;145.26
5360;133.17
5365;120.92
5370;106.88
5375;93.16
5380;78.55
5385;63.19
5390;48.04
5395;33.9
5400;24.75
5405;15.14
5410;2.71
5415;-2.46
5420;-4.95
5425;-5.31
5430;-6.34
5435;-7.14
5440;-7.59
5445;-7.22
5450;-6.84
5455;-6.54
5460;-6.81
5465;-7.02
5470;-6.94
5475;-7.25
5480;-7.46
5485;-7.39
5490;-6.85
5495;-6.12
5500;-5.72
5505;-5.88
5510;-5.78
5515;-5.39
5520;-5.26
5525;-5.23
5530;-5.26
5535;-5.42
5540;-5.46
5545;-5.26
5550;-5.26
5555;-5.29
5560;-5.42
5565;-5.45
5570;-5.32
5575;-5.26
5580;-5.26
5585;-5.26
5590;-5.26
5595;-5.23
5600;-5.2
5605;-4.75
5610;-4.64
5615;-4.94
5620;-5.05
5625;-4.91
5630;-4.83
5635;-4.54
5640;-4.64
5645;-4.54
5650;-4.42
5655;-4.26
5660;-4.34
5665;-4.26
5670;-4.31
5675;-4.31
5680;-4.31
5685;-4.29
5690;-4.31
5695;-4.32
5700;-4.41
5705;-4.28
5710;-3.68
5715;-3.35
5720;-3.31
5725;-3.83
5730;-4.31
5735;-4.3
5740;-4.3
5745;-4.02
5750;-3.79
5755;-3.91
5760;-4.15
5765;-4.2
5770;-4.38
5775;-4.49
5780;-4.51
5785;-4.45
5790;-4.32
5795;-3.66
5800;-3.93
5805;-4.31
5810;-4.45
5815;-4.48
5820;-4.56
5825;-4.26
5830;-4.29
5835;-4.24
5840;-4.29
5845;-4.18
5850;-4.21
5855;-4.01
5860;-3.04
5865;-2.74
5870;-3.36
5875;-3.81
5880;-3.7
5885;-3.79
5890;-3.97
5895;-4.1
5900;-4.04
5905;-3.72
5910;-3.61
5915;-3.78
5920;-3.72
5925;-3.74
5930;-3.68
5935;-3.5
5940;-3.5
5945;-3.67
5950;-3.6
5955;-3.41
5960;-3.42
5965;-3.34
5970;-3.33
5975;-3.31
5980;-3.49
5985;-3.56
5990;-3.4
5995;-3.36
6000;-3.36
6005;-2.94
6010;-3.04
6015;-2.93
6020;-2.82
6025;-2.72
6030;-2.72
6035;-2.93
6040;-2.88
6045;-3.15
6050;-3.23
6055;-3.4
6060;-3.62
6065;-3.75
6070;-3.79
6075;-3.64
6080;-3.53
6085;-3.35
6090;-2.74
6095;-1.96
6100;-0.47
6105;1.69
6110;4.5
6115;8.7
6120;14.5
6125;21.8
6130;33.08
6135;43.51
6140;52.59
6145;70.26
6150;90.58
6155;100.46
6160;111.24
6165;116.76
6170;125.8
6175;136.72
6180;149.73
6185;162.16
6190;175.03
6195;188.97
6200;202.85
6205;218.34
6210;233.95
6215;248.43
6220;263.22
6225;281.28
6230;295.64
6235;310.96
6240;326.58
6245;341.87
6250;353.44
6255;371.35
6260;384.9
6265;386.57
6270;377.54
6275;324.19
6280;304.24
6285;291.57
6290;284.75
6295;347.1
6300;564.72
6305;576.5
6310;563.43
6315;596.83
6320;607.74
6325;600.94
6330;618.4
6335;508.83
6340;637.93
6345;651.75
6350;672.06
6355;704.73
6360;714.94
6365;664.64
6370;385.22
6375;552.26
6380;622.15
6385;763.38
6390;771.18
6395;755.98
6400;759.76
6405;766.31
6410;768.6
6415;777.28
6420;771.43
6425;779.26
6430;787.01
6435;794.58
6440;806.05
6445;493.14
6450;671.54
6455;814.28
6460;838.32
6465;840.23
6470;529.12
6475;838.4
6480;839.75
6485;833.31
6490;846.28
6495;837.84
6500;833.1
6505;823.35
6510;834.26
6515;819.6
6520;835.14
6525;756.27
6530;474.14
6535;810.08
6540;838.64
6545;803.95
6550;807.49
6555;804.77
6560;799.97
6565;834.22
6570;785.32
6575;777.38
6580;703.44
6585;772.53
6590;760.43
6595;738.23
6600;700.46
6605;689.03
6610;692.04
6615;455.74
6620;673.51
6625;341.78
6630;621.53
6635;651.17
6640;629.49
6645;626.72
6650;603.78
6655;601
6660;579.18
6665;558.82
6670;515.44
6675;480.02
6680;256.66
6685;162.24
6690;446.71
6695;461.94
6700;439.68
6705;420.75
6710;410.62
6715;387.03
6720;372.61
6725;364.77
6730;356.51
6735;353.32
6740;363.42
6745;328.76
6750;268.3
6755;173.45
6760;127.66
6765;187.18
6770;101.92
6775;157.73
6780;153.03
6785;138
6790;120.92
6795;110.12
6800;89.56
6805;87.43
6810;75.51
6815;64.11
6820;53.96
6825;43.71
6830;33.95
6835;24.76
6840;15.97
6845;8.56
6850;2.58
6855;-2.04
6860;-5.04
6865;-6.84
6870;-7.72
6875;-8.07
6880;-7.91
6885;-7.51
6890;-7.07
6895;-7.02
6900;-6.77
6905;-6.38
6910;-6.75
6915;-6.64
6920;-6.02
6925;-5.43
6930;-5.4
6935;-5.33
6940;-5.46
6945;-5.18
6950;-4.88
6955;-4.79
6960;-4.91
6965;-5.24
6970;-5.21
6975;-5.07
6980;-4.74
6985;-4.72
6990;-4.35
6995;-4.26
7000;-4.34
7005;-4.56
7010;-4.59
7015;-4.62
7020;-4.94
7025;-4.34
7030;-4.34
7035;-4.31
7040;-4.37
7045;-4.96
7050;-5.21
7055;-5.1
7060;-4.53
7065;-4.49
7070;-4.28
7075;-3.87
7080;-3.71
7085;-4.31
7090;-4.85
7095;-4.12
7100;-3.85
7105;-4.21
7110;-4.04
7115;-4.03
7120;-4.22
7125;-4.23
7130;-4.18
7135;-4.34
7140;-5.18
7145;-5.26
7150;-5.23
7155;-5.13
7160;-5.15
7165;-5.21
7170;-5.13
7175;-4.45
7180;-4.36
7185;-5.18
7190;-5.24
7195;-4.94
7200;-4.31
7205;-4.15
7210;-4.68
7215;-4.72
7220;-4.48
7225;-4.46
7230;-4.5
7235;-4.66
7240;-5.18
7245;-5.31
7250;-5.37
7255;-5.3
7260;-5.25
7265;-5.11
7270;-4.5
7275;-4.33
7280;-4.04
7285;-3.44
7290;-4.06
7295;-4.32
7300;-4.08
7305;-3.85
7310;-3.63
7315;-3.75
7320;-3.46
7325;-3.42
7330;-3.88
7335;-4.15
7340;-4.34
7345;-4.5
7350;-4.94
7355;-4.93
7360;-4.39
7365;-4.54
7370;-4.42
7375;-4.43
7380;-4.48
7385;-4.37
7390;-4.36
7395;-4.5
7400;-3.95
7405;-3.59
7410;-3.44
7415;-2.65
7420;-2.49
7425;-2.73
7430;-2.91
7435;-3.35
7440;-3.57
7445;-3.39
7450;-3.52
7455;-3.77
7460;-3.2
7465;-2.8
7470;-2.88
7475;-2.39
7480;-2.75
7485;-2.66
7490;-2.01
7495;-1.63
7500;-1.72
7505;-1.22
7510;-0.47
7515;-0.71
7520;-0.91
7525;-1.55
7530;-1.49
7535;-0.73
7540;0.23
7545;1.37
7550;3.23
7555;6.32
7560;10.22
7565;15.95
7570;25.59
7575;28.69
7580;25.72
7585;32.34
7590;53.3
7595;69.04
7600;107.76
7605;164.32
7610;192.64
7615;207.7
7620;204.05
7625;196.5
7630;202.66
7635;211.46
7640;222.45
7645;234.29
7650;252.28
7655;270.2
7660;285.6
7665;295.3
7670;310.45
7675;327.03
7680;347.78
7685;357.97
7690;371.29
7695;385.04
7700;404.62
7705;421.95
7710;444.26
7715;463.42
7720;480.35
7725;486.73
7730;495.05
7735;517.21
7740;532.15
7745;548.38
7750;560.81
7755;574.76
7760;596.74
7765;607.65
7770;615.04
7775;628.77
7780;645.25
7785;640.05
7790;669.54
7795;679.6
7800;667.91
7805;631.27
7810;725.13
7815;731.48
7820;680.51
7825;682.52
7830;758.25
7835;754.93
7840;762.42
7845;761.78
7850;774.98
7855;787.25
7860;789.83
7865;794.87
7870;802.21
7875;813.82
7880;812.36
7885;807.51
7890;815.77
7895;822.72
7900;821.45
7905;822.86
7910;815.92
7915;821.75
7920;821.19
7925;817.61
7930;814.37
7935;816.9
7940;821.38
7945;828.62
7950;828.93
7955;749.19
7960;809.21
7965;784.24
7970;647.72
7975;800.1
7980;808.51
7985;676.08
7990;707.41
7995;681.11
8000;670.88
8005;796.38
8010;683.92
8015;761.19
8020;763.77
8025;747.45
8030;739.67
8035;728.16
8040;730.34
8045;713
8050;700.64
8055;677.86
8060;694
8065;407.36
8070;629.12
8075;400.65
8080;615.4
8085;612.3
8090;596.69
8095;588.81
8100;514.5
8105;531.4
8110;534.74
8115;546.62
8120;515.97
8125;505.59
8130;500.75
8135;430
8140;436.61
8145;414.25
8150;404.42
8155;395.89
8160;315.61
8165;253.21
8170;334.82
8175;315.81
8180;300.44
8185;281.72
8190;260.99
8195;245.36
8200;229.86
8205;210.29
8210;198.23
8215;182.48
8220;165.43
8225;149.45
8230;134.84
8235;122.03
8240;106.75
8245;94.04
8250;85.05
8255;72.59
8260;60
8265;47.73
8270;36.22
8275;27.22
8280;19.28
8285;11.99
8290;6.29
8295;1.41
8300;-2.27
8305;-4.43
8310;-5.18
8315;-5.34
8320;-5.45
8325;-5.88
8330;-5.59
8335;-5.43
8340;-5.43
8345;-5.25
8350;-5.2
8355;-5.05
8360;-4.88
8365;-4.73
8370;-4.1
8375;-2.96
8380;-2.5
8385;-2.85
8390;-4.28
8395;-4.92
8400;-5.15
8405;-5.11
8410;-4.99
8415;-5.18
8420;-5.28
8425;-6.22
8430;-7.01
8435;-6.93
8440;-6.02
8445;-5.12
8450;-4.96
8455;-4.85
8460;-5.16
8465;-4.69
8470;-4.24
8475;-4.32
8480;-4.37
8485;-4.26
8490;-4.34
8495;-4.42
8500;-5.1
8505;-4.72
8510;-4.4
8515;-4.5
8520;-4.72
8525;-5.12
8530;-5.21
8535;-5.26
8540;-5.58
8545;-5.77
8550;-4.96
8555;-4.55
8560;-5.14
8565;-5.26
8570;-5.39
8575;-4.99
8580;-5.17
8585;-5.2
8590;-5.32
8595;-5.19
8600;-4.56
8605;-4.99
8610;-5.73
8615;-5.99
8620;-5.48
8625;-5.26
8630;-5.26
8635;-5.29
8640;-5.28
8645;-4.99
8650;-4.15
8655;-3.85
8660;-4.33
8665;-5.22
8670;-4.96
8675;-4.48
8680;-4.3
8685;-4.02
8690;-3.98
8695;-3.97
8700;-3.75
8705;-4.1
8710;-4.16
8715;-4.52
8720;-5.17
8725;-6.04
8730;-6.98
8735;-6.16
8740;-5.75
8745;-5.4
8750;-5.08
8755;-5
8760;-4.81
8765;-4.55
8770;-4.37
8775;-4.39
8780;-4.47
8785;-4.56
8790;-4.72
8795;-5.57
8800;-6.12
8805;-5.29
8810;-5.23
8815;-5.26
8820;-5.26
8825;-4.98
8830;-4.72
8835;-5.15
8840;-5.21
8845;-5.15
8850;-4.48
8855;-3.86
8860;-4.12
8865;-4.17
8870;-4.79
8875;-5.32
8880;-5.38
8885;-4.94
8890;-4.33
8895;-4.29
8900;-4.48
8905;-4.67
8910;-4.54
8915;-4.75
8920;-5.03
8925;-5.01
8930;-5.2
8935;-4.74
8940;-3.84
8945;-3.67
8950;-3.72
8955;-3.86
8960;-4.13
8965;-4.13
8970;-3.47
8975;-2.44
8980;-1.46
8985;1.47
8990;6.36
8995;11.72
9000;18.99
9005;27.07
9010;35.86
9015;45.67
9020;56.38
9025;67.69
9030;79.94
9035;92.22
9040;104.77
9045;118.56
9050;133.5
9055;149.23
9060;165.2
9065;182.04
9070;199.14
9075;216.9
9080;235.77
9085;254.88
9090;274.39
9095;291.32
9100;308.72
9105;325.35
9110;342.11
9115;358.2
9120;375.97
9125;392.97
9130;410.37
9135;427.02
9140;445.68
9145;462.77
9150;476.95
9155;490.82
9160;507.66
9165;521.4
9170;534.38
9175;549.13
9180;564.06
9185;578.54
9190;594.9
9195;611.47
9200;625.11
9205;638.95
9210;651.76
9215;666.46
9220;675.32
9225;688.1
9230;699.17
9235;710.92
9240;726.15
9245;733.16
9250;732.96
9255;746.78
9260;756.32
9265;762.89
9270;771.76
9275;776.49
9280;795.43
9285;803.67
9290;822.17
9295;835.07
9300;839.66
9305;846.92
9310;516.27
9315;384.98
9320;859.77
9325;763.41
9330;888.18
9335;898.31
9340;484.45
9345;567.58
9350;799.11
9355;588
9360;841.27
9365;925.17
9370;834.24
9375;796.42
9380;763.45
9385;930.46
9390;932.68
9395;913.46
9400;795.6
9405;240.55
9410;239.34
9415;884.4
9420;885.84
9425;913.65
9430;923.76
9435;490.13
9440;414.07
9445;891.27
9450;887.25
9455;871.51
9460;825.6
9465;769.22
9470;742.56
9475;748.87
9480;745.04
9485;744.82
9490;760.08
9495;745.84
9500;714.54
9505;716.41
9510;703.58
9515;696.56
9520;654.78
9525;616.12
9530;624.72
