1.0;60.0;7775880.0
2.0;60.0;7775880.0
3.0;60.0;7775880.0
4.0;60.0;7775880.0
5.0;60.0;7775880.0
6.0;60.70288325383683;7691940.0
7.000000000000001;85.9585366755617;7283160.0
8.0;182.40866901039132;6718620.0
9.0;369.5999288844309;6205920.0
10.0;646.0892946856048;5788560.0
11.0;1002.8702132884988;5470620.0
12.0;1431.2458217074313;5191140.0
13.0;1924.5847013906034;4928340.0
14.000000000000002;2480.9625904923855;4684920.0
15.0;3096.0484646431155;4443120.0
16.0;3769.0886688675887;4213380.0
17.0;4498.134035651365;3994440.0
18.0;5279.3167267918425;3782100.0
19.0;6112.269622704271;3575040.0
20.0;6994.318741646741;3375060.0
21.0;7924.291043522857;3181680.0
22.0;8900.998496290627;2997540.0
23.0;9922.044098190796;2816280.0
24.0;10986.732111144282;2634000.0
25.0;12134.608177910048;2456880.0
26.0;13350.46572658688;2288160.0
27.0;14711.915533808718;2124480.0
28.000000000000004;16209.906335269448;1982040.0
28.999999999999996;17769.346775103295;1835880.0
30.0;19425.892119080887;1700910.0
31.0;21130.427821510435;1575630.0
32.0;22888.49414889658;1453170.0
33.0;24721.834305571872;1333650.0
34.0;26696.004944078588;1227030.0
35.0;28779.38990883577;1124250.0
36.0;30953.90510587028;1034130.0
37.0;33253.88412329925;951750.0
38.0;35655.6575745013;881670.0
39.0;38171.23650513802;821130.0
40.0;40750.86312304616;766470.0
41.0;43399.71426572448;717570.0
42.0;46092.80379654006;675390.0
43.0;48812.24211938208;634770.0
44.0;51575.7596392092;594450.0
45.0;54379.47924978275;560250.0
46.0;57199.26516975868;527610.0
47.0;60028.00841639386;496950.0
48.0;62869.72999321717;464670.0
49.0;65737.43940653326;433470.0
50.0;68634.08637858929;407790.0
51.0;71539.16463429628;377550.0
52.0;74472.78173427038;352350.0
53.0;77424.99443560124;327810.0
54.0;80396.54494284578;305250.0
55.00000000000001;83388.81632003054;286230.0
56.00000000000001;86399.14587675901;266550.0
57.00000000000001;89424.73315153032;246270.0
57.99999999999999;92465.05716292467;226830.0
59.0;95530.73709472705;209730.0
60.0;98611.97772662368;197010.0
61.0;101697.76059894635;183150.0
62.0;104788.49499410778;169170.0
63.0;107893.02706463737;156750.0
64.0;111013.48176944228;146490.0
65.0;114137.64991845746;135630.0
66.0;117281.02142881049;125730.0
67.0;120444.51993922616;116790.0
68.0;123625.10744532829;109590.0
69.0;126810.15636583221;103350.0
70.0;129997.61670418427;97410.0
71.0;133187.48224742044;91650.0
72.0;136379.81226184347;85470.0
73.0;139574.66465284236;79410.0
74.0;142776.32762584064;73590.0
75.0;145983.2758385581;68430.0
76.0;149192.9235638416;62190.0
77.0;152410.82351881597;58050.0
78.0;155566.63342571366;54150.0
79.0;158723.45164470328;49770.0
80.0;161892.57449657726;45570.0
81.0;165081.0542571536;44310.0
82.0;168135.57469393525;42810.0
83.0;171042.5531127649;41550.0
84.0;173907.53475499267;40410.0
85.0;176740.55963730128;39210.0
86.0;179551.45506776066;38010.0
87.0;182357.53985872483;36570.0
88.0;185162.2312496459;35430.0
89.0;187965.7199912265;34290.0
90.0;190726.2547146565;33210.0
91.0;193459.75832028984;32130.0
92.0;196161.0390355325;31050.0
93.0;198765.9591565592;30210.0
94.0;201328.24454162118;29430.0
95.0;203888.61172208606;28590.0
96.0;206416.0965421155;27810.0
97.0;208875.8263332913;27030.0
98.0;211291.21492079314;26250.0
99.0;213685.46686270047;25470.0
100.0;216015.91544083698;24390.0
