0.0;60.0;7775880.0
404.04040404040404;1630320.0;4271040.0
808.0808080808081;1752930.0;4028460.0
1212.121212121212;1872870.0;3788400.0
1616.1616161616162;1992750.0;3548640.0
2020.2020202020203;2112660.0;3308940.0
2424.242424242424;2232540.0;3069300.0
2828.282828282828;2352360.0;2829360.0
3232.3232323232323;2472300.0;2589900.0
3636.3636363636365;2592210.0;2350080.0
4040.4040404040406;2712120.0;2110380.0
4444.444444444444;2831115.0;1873110.0
4848.484848484848;2948985.0;1637310.0
5252.525252525253;3066105.0;1402830.0
5656.565656565656;3183255.0;1168410.0
6060.606060606061;3300465.0;934170.0
6464.646464646465;3417615.0;698370.0
6868.686868686868;3546285.0;475230.0
7272.727272727273;3658005.0;294270.0
7676.767676767677;3749265.0;183810.0
8080.808080808081;3799155.0;131490.0
8484.848484848484;3818475.0;109830.0
8888.888888888889;3829575.0;99870.0
9292.929292929293;3835665.0;95790.0
9696.969696969696;3839265.0;89010.0
10101.0101010101;3842385.0;83430.0
10505.050505050505;3845115.0;78090.0
10909.09090909091;3847815.0;72690.0
11313.131313131313;3850485.0;67290.0
11717.171717171717;3853185.0;61890.0
12121.212121212122;3855885.0;56490.0
12525.252525252525;3858675.0;50370.0
12929.29292929293;3862035.0;47730.0
13333.333333333334;3863385.0;45030.0
13737.373737373737;3864735.0;42330.0
14141.414141414141;3866085.0;39630.0
14545.454545454546;3867435.0;36930.0
14949.494949494949;3868785.0;34230.0
15353.535353535353;3870105.0;31530.0
15757.575757575758;3871455.0;28830.0
16161.616161616163;3872805.0;26130.0
16565.656565656565;3874155.0;23430.0
16969.696969696968;3876165.0;22110.0
17373.737373737375;3876165.0;22110.0
17777.777777777777;3876165.0;22110.0
18181.81818181818;3876165.0;22110.0
18585.858585858587;3876165.0;22110.0
18989.89898989899;3876165.0;22110.0
19393.939393939392;3876165.0;22110.0
19797.9797979798;3876165.0;22110.0
20202.0202020202;3876165.0;22110.0
20606.060606060608;3876165.0;22110.0
21010.10101010101;3876165.0;22110.0
21414.141414141413;3876165.0;22110.0
21818.18181818182;3876165.0;22110.0
22222.222222222223;3876165.0;22110.0
22626.262626262625;3876165.0;22110.0
23030.303030303032;3876165.0;22110.0
23434.343434343435;3876165.0;22110.0
23838.383838383837;3876165.0;22110.0
24242.424242424244;3876165.0;22110.0
24646.464646464647;3876165.0;22110.0
25050.50505050505;3876165.0;22110.0
25454.545454545456;3876165.0;22110.0
25858.58585858586;3876165.0;22110.0
26262.62626262626;3876165.0;22110.0
26666.666666666668;3876165.0;22110.0
27070.70707070707;3876165.0;22110.0
27474.747474747473;3876165.0;22110.0
27878.78787878788;3876165.0;22110.0
28282.828282828283;3876165.0;22110.0
28686.868686868685;3876165.0;22110.0
29090.909090909092;3876165.0;22110.0
29494.949494949495;3876165.0;22110.0
29898.989898989897;3876165.0;22110.0
30303.030303030304;3876165.0;22110.0
30707.070707070707;3876165.0;22110.0
31111.11111111111;3876165.0;22110.0
31515.151515151516;3876165.0;22110.0
31919.19191919192;3876165.0;22110.0
32323.232323232325;3876165.0;22110.0
32727.272727272728;3876165.0;22110.0
33131.31313131313;3876165.0;22110.0
33535.35353535353;3876165.0;22110.0
33939.393939393936;3876165.0;22110.0
34343.43434343435;3876165.0;22110.0
34747.47474747475;3876165.0;22110.0
35151.51515151515;3876165.0;22110.0
35555.555555555555;3876165.0;22110.0
35959.59595959596;3876165.0;22110.0
36363.63636363636;3876165.0;22110.0
36767.67676767677;3876165.0;22110.0
37171.71717171717;3876165.0;22110.0
37575.757575757576;3876165.0;22110.0
37979.79797979798;3876165.0;22110.0
38383.83838383838;3876165.0;22110.0
38787.878787878784;3876165.0;22110.0
39191.919191919194;3876165.0;22110.0
39595.9595959596;3876165.0;22110.0
40000.0;3876165.0;22110.0
