0.0;60.0;7775880.0
404.04040404040404;60.0;4134120.0
808.0808080808081;60.0;3766680.0
1212.121212121212;60.0;3403260.0
1616.1616161616162;60.0;3042960.0
2020.2020202020203;60.0;2682960.0
2424.242424242424;30228.89490203146;2354700.0
2828.282828282828;211515.35532167405;2178210.0
3232.3232323232323;466077.3163864462;2077530.0
3636.3636363636365;723347.0894004896;1979190.0
4040.4040404040406;980905.6627545415;1881090.0
4444.444444444444;1238117.5797315643;1782810.0
4848.484848484848;1495375.721106997;1688790.0
5252.525252525253;1753067.0787699935;1594890.0
5656.565656565656;2009358.0333730583;1500990.0
6060.606060606061;2263752.6560645225;1407930.0
6464.646464646465;2518537.9814284807;1315110.0
6868.686868686868;2773014.7021008856;1222110.0
7272.727272727273;3027608.230221545;1129230.0
7676.767676767677;3282175.363334572;1036530.0
8080.808080808081;3537004.8653930514;943410.0
8484.848484848484;3791087.642688451;850350.0
8888.888888888889;4044886.9544949336;757770.0
9292.929292929293;4294387.477348098;667230.0
9696.969696969696;4541542.847425054;577110.0
10101.0101010101;4785260.819581099;488790.0
10505.050505050505;5029189.285790496;400230.0
10909.09090909091;5401119.37416682;314550.0
11313.131313131313;5916516.388394147;297030.0
11717.171717171717;7565571.749197883;553650.0
12121.212121212122;8697610.170935806;719190.0
12525.252525252525;8877634.779947164;666390.0
12929.29292929293;9532282.137440274;691050.0
13333.333333333334;9726904.788415965;679470.0
13737.373737373737;1.00329989783912E7;662250.0
14141.414141414141;1.0458932081697747E7;665550.0
14545.454545454546;1.124108919697375E7;703650.0
14949.494949494949;1.1365953584066316E7;665190.0
15353.535353535353;1.1654427667644741E7;675390.0
15757.575757575758;1.1767555828526128E7;635070.0
16161.616161616163;1.1880500172452992E7;594450.0
16565.656565656565;1.1993672582075387E7;554070.0
16969.696969696968;1.210710998861019E7;513270.0
17373.737373737375;1.2224073931309957E7;473310.0
17777.777777777777;1.2417612035201872E7;460530.0
18181.81818181818;1.2544482333756296E7;425370.0
18585.858585858587;1.275623236511754E7;414510.0
18989.89898989899;1.3299630216498699E7;414090.0
19393.939393939392;1.426247879842485E7;422190.0
19797.9797979798;1.454688965993003E7;435990.0
20202.0202020202;1.4775093508718386E7;411450.0
20606.060606060608;1.4866545012149375E7;382230.0
21010.10101010101;1.4942529347503548E7;362610.0
21414.141414141413;1.5352953496136189E7;356970.0
21818.18181818182;1.541357039452075E7;338850.0
22222.222222222223;1.5566461779298496E7;395370.0
22626.262626262625;1.5627153232927267E7;378030.0
23030.303030303032;1.5714220531284131E7;348690.0
23434.343434343435;1.595527176926084E7;322770.0
23838.383838383837;1.6223011721584294E7;349890.0
24242.424242424244;1.6273011498625636E7;342510.0
24646.464646464647;1.6521397154729523E7;342090.0
25050.50505050505;1.689675734650582E7;305610.0
25454.545454545456;1.7123382652564563E7;309450.0
25858.58585858586;1.7158386103685558E7;298230.0
26262.62626262626;1.719325391324817E7;289290.0
26666.666666666668;1.7222634054750957E7;279450.0
27070.70707070707;1.7235335367905766E7;273030.0
27474.747474747473;1.7299319266954176E7;295290.0
27878.78787878788;1.7332716696901496E7;286830.0
28282.828282828283;1.7367124910656657E7;284130.0
28686.868686868685;1.739453508893446E7;275790.0
29090.909090909092;1.758420384930507E7;304410.0
29494.949494949495;1.7633337273810968E7;325710.0
29898.989898989897;1.7793119953218438E7;278010.0
30303.030303030304;1.780397371071268E7;271290.0
30707.070707070707;1.7838230950326778E7;316290.0
31111.11111111111;1.785153308018214E7;313350.0
31515.151515151516;1.7870070996553916E7;311430.0
31919.19191919192;1.793313212920379E7;354150.0
32323.232323232325;1.7840301994936366E7;369870.0
32727.272727272728;1.7856154283537626E7;364830.0
33131.31313131313;1.7872237743748907E7;360090.0
33535.35353535353;1.7889198798725545E7;356010.0
33939.393939393936;1.7900189739794027E7;352830.0
34343.43434343435;1.789442366339876E7;352350.0
34747.47474747475;1.790677399456201E7;348570.0
35151.51515151515;1.7919393211863466E7;344730.0
35555.555555555555;1.793251949888529E7;341010.0
35959.59595959596;1.7946987371319987E7;337890.0
36363.63636363636;1.796428910515717E7;335370.0
36767.67676767677;1.8184247294901535E7;342690.0
37171.71717171717;1.819076564629513E7;340590.0
37575.757575757576;1.819814530042721E7;339810.0
37979.79797979798;1.820264224996475E7;336990.0
38383.83838383838;1.8208743058045547E7;335010.0
38787.878787878784;1.821490002053078E7;333030.0
39191.919191919194;1.822138802620714E7;330990.0
39595.9595959596;1.8228866845301006E7;330090.0
40000.0;1.8233545464246225E7;327090.0
